,anime_name,anime_genre,character_name,character_mbti_type,character_enneagram_type
387,Boku no Hero Academia,Shounen,Ectoplasm,ISTP,9w8
388,Boku no Hero Academia,Shounen,Kazuho Haneyama “Pop☆Step”,ESFP,6w7
389,Boku no Hero Academia,Shounen,Number 6,ESTP,7w8
390,Boku no Hero Academia,Shounen,Gunhead,ESFJ,3w4
391,Boku no Hero Academia,Shounen,Flect Turn,INTJ,1w2
392,Boku no Hero Academia,Shounen,The 3rd user of OFA,ISTP,XwX
393,Boku no Hero Academia,Shounen,Ryuko Tatsuma “Ryukyu”,ISFJ,9w1
394,Boku no Hero Academia,Shounen,Soga Kugizaki,ESTP,8w7
395,Boku no Hero Academia,Shounen,En,ISTP,8w9
396,Boku no Hero Academia,Shounen,Mashirao Ojiro “Tailman”,ISFJ,9w1
397,Boku no Hero Academia,Shounen,Setsuna Tokage “Lizardy”,ESTJ,7w8
398,Boku no Hero Academia,Shounen,Yo Shindo “Grand”,ENFJ,3w2
399,Boku no Hero Academia,Shounen,Hiroshi Tameda (“Can't You See?” kid),ESFP,6w7
400,Boku no Hero Academia,Shounen,Yosetsu Awase “Welder”,ENTJ,1w9
401,Boku no Hero Academia,Shounen,Kenji Hikiishi “Magne”,ESTP,7w8
402,Boku no Hero Academia,Shounen,Juzo Honenuki “Mudman”,ISTP,9w8
403,Boku no Hero Academia,Shounen,Masaru Bakugo,ISFJ,9w1
404,Boku no Hero Academia,Shounen,Mezo Shoji “Tentacole”,ISFJ,9w8
405,Boku no Hero Academia,Shounen,Kotaro Shimura,ISTJ,6w5
406,Boku no Hero Academia,Shounen,Taishiro Toyomitsu “Fat Gum”,ESFP,2w3
407,Boku no Hero Academia,Shounen,Shihai Kuroiro “Vantablack”,INTJ,5w4
408,Boku no Hero Academia,Shounen,"Kosei Tsuburaba ""Air Lock""",ENTP,7w8
409,Boku no Hero Academia,Shounen,Kagero Okuta “Giran”,ESTP,7w8
410,Boku no Hero Academia,Shounen,"Shinji Nishiya ""Kamui Woods""",INFP,6w5
411,Boku no Hero Academia,Shounen,Mahoro Shimano,ENTJ,8w7
412,Boku no Hero Academia,Shounen,Koichi Haimawari “The Crawler”,ENFP,9w1
413,Boku no Hero Academia,Shounen,David Shield,INFP,6w5
414,Boku no Hero Academia,Shounen,Taneo Tokuda,ENTP,5w4
415,Boku no Hero Academia,Shounen,Chikuchi Togeike,INTP,5w6
416,Boku no Hero Academia,Shounen,"Sekijiro Kan ""Vlad King""",ISTJ,9w8
417,Boku no Hero Academia,Shounen,Toya Setsuno,ISFP,9w8
418,Boku no Hero Academia,Shounen,Seiji Shishikura “Sisicross”,ESTJ,1w9
419,Boku no Hero Academia,Shounen,Swordkil,ESTP,6w7
420,Boku no Hero Academia,Shounen,Moe Kamiji “Burnin”,ESTP,7w8
421,Boku no Hero Academia,Shounen,Sen Kaibara “Spiral”,ESTJ,3w2
422,Boku no Hero Academia,Shounen,Snipe,ISTP,9w8
423,Boku no Hero Academia,Shounen,Kashiko Sekigai “Sensor Girl”,ISTJ,1w9
424,Boku no Hero Academia,Shounen,Mika Jiro,INFP,4w3
425,Boku no Hero Academia,Shounen,"Ken Takagi ""Rock Lock""",ESTJ,8w7
426,Boku no Hero Academia,Shounen,Yawara Chatora “Tiger”,ESTJ,8w9
427,Boku no Hero Academia,Shounen,Togaru Kamakiri “Jack Mantis”,ESTP,8w9
428,Boku no Hero Academia,Shounen,Moonfish,ISTP,7w8
429,Boku no Hero Academia,Shounen,Yuyu Haya,ISFP,1w2
430,Boku no Hero Academia,Shounen,Dark Shadow,ESTP,7w8
431,Boku no Hero Academia,Shounen,Backdraft,INFJ,2w1
432,Boku no Hero Academia,Shounen,Tomie Takami,INFP,6w5
433,Boku no Hero Academia,Shounen,"Shinya Kamihara ""Edgeshot""",ISTJ,6w5
434,Boku no Hero Academia,Shounen,Chitose Kizuki “Curious”,ENTJ,3w2
435,Boku no Hero Academia,Shounen,Joi Irinaka “Mimic”,ESTJ,8w7
436,Boku no Hero Academia,Shounen,"Anan Kurose ""Thirteen""",INFJ,1w2
437,Boku no Hero Academia,Shounen,Wash,ISFP,7w6
438,Boku no Hero Academia,Shounen,Tensei Iida “Ingenium”,ESFJ,2w1
439,Boku no Hero Academia,Shounen,"Ken Ishiyama ""Cementoss""",ISFJ,9w1
440,Boku no Hero Academia,Shounen,Pony Tsunotori “Rocketti”,ENFP,9w1
441,Boku no Hero Academia,Shounen,Kendo Rappa,ESTP,8w7
442,Boku no Hero Academia,Shounen,Koku Hanabata “Trumpet”,ENFJ,3w4
443,Boku no Hero Academia,Shounen,Melissa Shield,ENFP,2w3
444,Boku no Hero Academia,Shounen,Natsuo Todoroki,ESFP,6w7
445,Boku no Hero Academia,Shounen,Kinoko Komori “Shemage”,ENFP,2w3
446,Boku no Hero Academia,Shounen,Reiko Yanagi “Emily”,INTP,9w1
447,Boku no Hero Academia,Shounen,Nine,INTJ,8w9
448,Boku no Hero Academia,Shounen,Mustard,INTP,6w5
449,Boku no Hero Academia,Shounen,Kuin Hachisuka “Queen Bee”,ENTJ,7w8
450,Boku no Hero Academia,Shounen,Sajin Higawara “Snatch”,ENFJ,8w9
451,Boku no Hero Academia,Shounen,Native,ESFJ,XwX
452,Boku no Hero Academia,Shounen,Kyotoku Jiro,ENFP,7w8
453,Boku no Hero Academia,Shounen,Kurogiri,ISTJ,6w5
454,Boku no Hero Academia,Shounen,Tomoko Shiretoko “Ragdoll”,ENFP,7w6
455,Boku no Hero Academia,Shounen,Uwabami,ESFJ,3w2
456,Boku no Hero Academia,Shounen,Yui Kodai “Rule”,ISTJ,5w6
457,Boku no Hero Academia,Shounen,Manga Fukidashi “Comicman”,ISFJ,6w7
458,Boku no Hero Academia,Shounen,Hiryu Rin “Dragon Shroud”,ISTJ,9w1
459,Boku no Hero Academia,Shounen,Nirengeki Shoda “Mines”,ISFJ,2w3
460,Boku no Hero Academia,Shounen,Shikkui Makabe “Mr. Smith”,INTP,9w8
461,Boku no Hero Academia,Shounen,"Kugo Sakamata ""Gang Orca""",ESTJ,8w9
462,Boku no Hero Academia,Shounen,Chojuro Kon “Chimera”,ISTP,8w9
463,Boku no Hero Academia,Shounen,Iwao Oguro “Knuckle Duster”,ISTP,8w9
464,Boku no Hero Academia,Shounen,Naomasa Tsukauchi,ISFJ,6w5
465,Boku no Hero Academia,Shounen,Makoto Tsukauchi,ESFJ,3w2
466,Boku no Hero Academia,Shounen,Christopher Skyline “Captain Celebrity”,ESFP,3w2
467,Boku no Hero Academia,Shounen,Yokumiru Mera,INTP,6w5
468,Boku no Hero Academia,Shounen,Ryo Inui “Hound Dog”,ISTP,8w7
469,Boku no Hero Academia,Shounen,Juzo Moashi “Centipeder”,ISTJ,1w9
470,Boku no Hero Academia,Shounen,Crimson Riot,ESTJ,8w7
471,Boku no Hero Academia,Shounen,Habuko Mongoose,ISFP,9w8
472,Boku no Hero Academia,Shounen,Nomu,ESTP,8w7
473,Boku no Hero Academia,Shounen,Soramitsu Tabe,ISFP,4w5
474,Boku no Hero Academia,Shounen,Sludge Villain,ENTJ,8w7
475,Boku no Hero Academia,Shounen,Kenji Tsurugamae,ESTJ,1w2
476,Boku no Hero Academia,Shounen,Daigo,ISTJ,XwX
477,Boku no Hero Academia,Shounen,Sensoji “Mister Blaster”,ESFP,XwX
478,Boku no Hero Academia,Shounen,Pino (Rody’s Soul),ENFP,6w7
479,Boku no Hero Academia,Shounen,Clair Voyance,ISTJ,1w2
480,Boku no Hero Academia,Shounen,Odd-Eye,ENTP,7w8
481,Boku no Hero Academia,Shounen,Masaki Mizushima “Manual”,ISFJ,9w1
482,Boku no Hero Academia,Shounen,Shin Nemoto,ISTJ,6w5
483,Boku no Hero Academia,Shounen,Hekiji Tengai,ISTJ,1w9
484,Boku no Hero Academia,Shounen,Shino Sosaki “Mandalay”,ISFJ,9w1
485,Boku no Hero Academia,Shounen,Ryuko Tsuchikawa “Pixie Bob”,ESFP,7w8
486,Boku no Hero Academia,Shounen,Wolfram,ENTJ,8w9
487,Boku no Hero Academia,Shounen,Kojiro Bondo “Plamo”,INTP,3w2
488,Boku no Hero Academia,Shounen,Itejiro Toteki “Boomerang Man”,INTP,1w9
489,Boku no Hero Academia,Shounen,Tatami Nakagame “Turtle Neck”,ENFP,2w3
490,Boku no Hero Academia,Shounen,Selkie,ENFP,2w3
491,Boku no Hero Academia,Shounen,Hoyo Makihara “Mummy”,ISTJ,8w9
492,Boku no Hero Academia,Shounen,Kiruka Hasaki “Slice”,ESTP,8w7
493,Boku no Hero Academia,Shounen,Ending,ISFP,9w8
494,Boku no Hero Academia,Shounen,Starservant,INTP,4w5
495,Boku no Hero Academia,Shounen,Tatsuyuki Tokoname “Slidin' Go”,ESFJ,1w2
496,Boku no Hero Academia,Shounen,Enigma,ISFP,9w1
497,Boku no Hero Academia,Shounen,Crust,ESFP,2w3
498,Boku no Hero Academia,Shounen,Romero Fujimi,ESTP,8w7
499,Boku no Hero Academia,Shounen,Shoko Haimawari,ESTJ,1w2
500,Boku no Hero Academia,Shounen,Teruo Hazukashi,ESFP,7w8
501,Boku no Hero Academia,Shounen,Bibimi Kenranzaki,ESFP,3w4
502,Boku no Hero Academia,Shounen,Lunch Rush,ESFJ,4w3
503,Boku no Hero Academia,Shounen,Higari Maijima “Power Loader”,ESTP,5w6
504,Boku no Hero Academia,Shounen,Rikiya Katsukame,ESTP,8w9
505,Boku no Hero Academia,Shounen,Yu Hojo,ESTJ,8w7
506,Boku no Hero Academia,Shounen,Deidoro Sakaki,ESFP,7w8
507,Boku no Hero Academia,Shounen,Nagamasa Mora “Chewyee”,ISFJ,1w2
508,Boku no Hero Academia,Shounen,Sirius,ESFJ,6w7
509,Boku no Hero Academia,Shounen,Death Arms,ISTJ,XwX
510,Boku no Hero Academia,Shounen,Fourth Kind,ESTJ,8w9
511,Boku no Hero Academia,Shounen,Nobu,ESTP,7w8
512,Boku no Hero Academia,Shounen,Tsutsutaka Agoyamato,ESTP,8w9
513,Boku no Hero Academia,Shounen,Shishido,ISFP,8w7
514,Boku no Hero Academia,Shounen,X-Less,ISTJ,6w5
515,Boku no Hero Academia,Shounen,Komari Ikoma,ISFJ,2w1
516,Boku no Hero Academia,Shounen,Yoroi Musha,ISTJ,1w2
517,Boku no Hero Academia,Shounen,Enma Kanagi “Majestic”,ISFJ,6w5
518,Boku no Hero Academia,Shounen,Dadan Tadan “Lucky Strike”,ISFP,9w1
519,Boku no Hero Academia,Shounen,Cow Lady,ENTP,8w7
520,Boku no Hero Academia,Shounen,Innsmouth,ESTP,8w7
521,Boku no Hero Academia,Shounen,Monika “Kaniko” Kaniyashiki,ENTP,7w8
522,Boku no Hero Academia,Shounen,Rapt Tokage,ESTP,7w6
523,Boku no Hero Academia,Shounen,Moyuru Tochi,ESFP,3w2
524,Boku no Hero Academia,Shounen,Cider House Leader,ENTJ,5w6
525,Boku no Hero Academia,Shounen,Johnny,ISTP,8w7
526,Boku no Hero Academia,Shounen,Big Red Dot,ISTP,XwX
527,Boku no Hero Academia,Shounen,Salaam,ISTJ,1w2
528,Boku no Hero Academia,Shounen,Sansa Tamakawa,ISTJ,6w5
529,Boku no Hero Academia,Shounen,Serpenters,ENTP,8w7
530,Boku no Hero Academia,Shounen,Beros,ISTJ,6w5
531,Boku no Hero Academia,Shounen,Ena,ENTP,XwX
532,Boku no Hero Academia,Shounen,Dio,ENTP,7w8
533,Boku no Hero Academia,Shounen,Akira Iwako,ENFJ,XwX
534,Boku no Hero Academia,Shounen,Mr. Smiley,ENFP,2w3
535,Boku no Hero Academia,Shounen,Girl of the hospital,ESFJ,2w3
536,Boku no Hero Academia,Shounen,"Ippanjosei ""Ordinary Woman""",INFP,9w1
537,Boku no Hero Academia,Shounen,Untenmaru Kurumada,XXXX,XwX
538,Shingeki no Kyojin,Shounen,Eren Yeager,ISFP,6w7
539,Shingeki no Kyojin,Shounen,Levi Ackerman,ISTP,6w5
540,Shingeki no Kyojin,Shounen,Mikasa Ackerman,ISTJ,6w5
541,Shingeki no Kyojin,Shounen,Armin Arlert,INFJ,6w5
542,Shingeki no Kyojin,Shounen,Ymir,ISTP,8w9
543,Shingeki no Kyojin,Shounen,Erwin Smith,ENTJ,1w2
544,Shingeki no Kyojin,Shounen,Floch Forster,ENTJ,6w7
545,Shingeki no Kyojin,Shounen,Zeke Yeager,INTP,5w4
546,Shingeki no Kyojin,Shounen,Hange Zoë,ENTP,7w6
547,Shingeki no Kyojin,Shounen,Historia Reiss (Christa Lenz),ESFJ,2w3
548,Shingeki no Kyojin,Shounen,Jean Kirstein,ESTJ,6w7
549,Shingeki no Kyojin,Shounen,Pieck Finger,INTP,9w1
550,Shingeki no Kyojin,Shounen,Yelena,INTJ,1w9
551,Shingeki no Kyojin,Shounen,Gabi Braun,ESFP,3w4
552,Shingeki no Kyojin,Shounen,Annie Leonhart,ISTP,9w8
553,Shingeki no Kyojin,Shounen,Reiner Braun,ESFJ,3w2
554,Shingeki no Kyojin,Shounen,Sasha Braus,ESFP,7w6
555,Shingeki no Kyojin,Shounen,Falco Grice,ENFJ,9w1
556,Shingeki no Kyojin,Shounen,Rose Fritz (Second Queen),ISFJ,9w1
557,Shingeki no Kyojin,Shounen,Sina Fritz (Third Queen),INFJ,XwX
558,Shingeki no Kyojin,Shounen,Grisha Yeager,INFJ,6w5
559,Shingeki no Kyojin,Shounen,"Ymir Fritz ""The Founder""",ISFJ,9w1
560,Shingeki no Kyojin,Shounen,Kenny Ackerman,ESTP,8w7
561,Shingeki no Kyojin,Shounen,Bertholdt Hoover,ISFJ,9w1
562,Shingeki no Kyojin,Shounen,Eren Kruger,INTJ,1w9
563,Shingeki no Kyojin,Shounen,Tom Ksaver,ENTP,5w4
564,Shingeki no Kyojin,Shounen,Dot Pixis,INTP,9w8
565,Shingeki no Kyojin,Shounen,Keith Shadis,INTJ,6w5
566,Shingeki no Kyojin,Shounen,Willy Tybur,ENFJ,1w2
567,Shingeki no Kyojin,Shounen,Marco Bodt,ENFJ,9w1
568,Shingeki no Kyojin,Shounen,Connie Springer,ESFP,7w6
569,Shingeki no Kyojin,Shounen,Kaya,INFP,2w1
570,Shingeki no Kyojin,Shounen,Cart Titan,INTJ,5w4
571,Shingeki no Kyojin,Shounen,Porco Galliard,ESTP,8w7
572,Shingeki no Kyojin,Shounen,"Marlowe ""Marlo"" Freudenberg",ISTJ,1w9
573,Shingeki no Kyojin,Shounen,Onyankopon,ENFJ,1w2
574,Shingeki no Kyojin,Shounen,Beast Titan (ability),ENTP,7w8
575,Shingeki no Kyojin,Shounen,King Fritz,ENTJ,8w7
576,Shingeki no Kyojin,Shounen,Petra Ral,ESFJ,1w2
577,Shingeki no Kyojin,Shounen,Frieda Reiss,ESFJ,1w2
578,Shingeki no Kyojin,Shounen,Niccolo,ISFJ,6w5
579,Shingeki no Kyojin,Shounen,Gross,ESTJ,8w7
580,Shingeki no Kyojin,Shounen,Marie dok (Nile's wife),INFP,XwX
581,Shingeki no Kyojin,Shounen,Louise,INFJ,6w7
582,Shingeki no Kyojin,Shounen,Hannes,ESFP,9w8
583,Shingeki no Kyojin,Shounen,Theo Magath,ESTJ,6w5
584,Shingeki no Kyojin,Shounen,Karl Fritz,INFJ,9w8
585,Shingeki no Kyojin,Shounen,Mr. Leonhart,ENTJ,3w4
586,Shingeki no Kyojin,Shounen,Moblit Berner,ISFJ,6w5
587,Shingeki no Kyojin,Shounen,Zofia,ISTP,5w6
588,Shingeki no Kyojin,Shounen,Maria Fritz (First Queen),INTJ,2w1
589,Shingeki no Kyojin,Shounen,Rod Reiss,ESTJ,1w9
590,Shingeki no Kyojin,Shounen,Hitch Dreyse,ESTP,7w8
591,Shingeki no Kyojin,Shounen,Attack Titan (ability),INTJ,8w7
592,Shingeki no Kyojin,Shounen,Isabel Magnolia,ESFP,7w8
593,Shingeki no Kyojin,Shounen,Rico Brzenska,ISTJ,6w5
594,Shingeki no Kyojin,Shounen,Carla Yeager,ESFJ,6w7
595,Shingeki no Kyojin,Shounen,Faye Yeager,INFP,9w1
596,Shingeki no Kyojin,Shounen,Ramzi,ENFP,6w7
597,Shingeki no Kyojin,Shounen,Miche Zacharius,ISTP,9w8
598,Shingeki no Kyojin,Shounen,Udo,ISFJ,6w5
599,Shingeki no Kyojin,Shounen,Calvi,INTJ,5w6
600,Shingeki no Kyojin,Shounen,Uri Reiss,INFJ,4w5
601,Shingeki no Kyojin,Shounen,Dina Fritz,ISFJ,9w1
602,Shingeki no Kyojin,Shounen,Colt Grice,ESFJ,2w3
603,Shingeki no Kyojin,Shounen,The Titans (Personified),ESFP,8w7
604,Shingeki no Kyojin,Shounen,Darius Zackly,ENTP,3w4
605,Shingeki no Kyojin,Shounen,Alma,ISTJ,6w5
606,Shingeki no Kyojin,Shounen,Marcel Galliard,ENFJ,2w3
607,Shingeki no Kyojin,Shounen,Colossus Titan (ability),ISTJ,9w8
608,Shingeki no Kyojin,Shounen,Kitz Woermann,ISTJ,6w5
609,Shingeki no Kyojin,Shounen,Artur Braus,ENFJ,2w1
610,Shingeki no Kyojin,Shounen,Kiyomi Azumabito,ESTJ,3w2
611,Shingeki no Kyojin,Shounen,Franz Kefka,ISFJ,2w1
612,Shingeki no Kyojin,Shounen,Ian Dietrich,ENTJ,6w5
613,Shingeki no Kyojin,Shounen,Nanaba,ESTJ,8w9
614,Shingeki no Kyojin,Shounen,Lobov,ESTJ,6w5
615,Shingeki no Kyojin,Shounen,Flegel Reeves,ISFP,6w7
616,Shingeki no Kyojin,Shounen,Dita Ness,ENFP,7w6
617,Shingeki no Kyojin,Shounen,Murakumo,ISTP,5w6
618,Shingeki no Kyojin,Shounen,Walen X. Schartzen,ISTP,6w5
619,Shingeki no Kyojin,Shounen,Furlan Church,ENFJ,6w5
620,Shingeki no Kyojin,Shounen,Thomas Wagner,ISFJ,2w1
621,Shingeki no Kyojin,Shounen,Mina Carolina,ISFJ,7w6
622,Shingeki no Kyojin,Shounen,Samuel,ESTP,6w7
623,Shingeki no Kyojin,Shounen,Boris Feulner,ISTP,6w5
624,Shingeki no Kyojin,Shounen,Dieter,ISFP,2w1
625,Shingeki no Kyojin,Shounen,War Hammer Titan (ability),INTJ,6w5
626,Shingeki no Kyojin,Shounen,Eldia (nation),ISTP,6w7
627,Shingeki no Kyojin,Shounen,Female Titan,ISTP,8w7
628,Shingeki no Kyojin,Shounen,Oluo Bozado,ESTP,3w4
629,Shingeki no Kyojin,Shounen,Traute Caven,ISTP,5w6
630,Shingeki no Kyojin,Shounen,Dimo Reeves,ENTJ,3w2
631,Shingeki no Kyojin,Shounen,Gelgar,ESTP,7w8
632,Shingeki no Kyojin,Shounen,Daz,ISFP,6w7
633,Shingeki no Kyojin,Shounen,Eld Gin,ISTP,9w8
634,Shingeki no Kyojin,Shounen,Ilse Langnar,ISFP,5w4
635,Shingeki no Kyojin,Shounen,Jaw Titan,ESFP,8w7
636,Shingeki no Kyojin,Shounen,Nile Dok,ESTJ,6w5
637,Shingeki no Kyojin,Shounen,Anka Rheinberger,ISTJ,6w5
638,Shingeki no Kyojin,Shounen,Nifa,ISTJ,6w5
639,Shingeki no Kyojin,Shounen,Pastor Nick,ISTJ,1w2
640,Shingeki no Kyojin,Shounen,Gunther Schultz,ESTJ,6w5
641,Shingeki no Kyojin,Shounen,Carsten,ISFJ,6w7
642,Shingeki no Kyojin,Shounen,Lynne,ESFJ,2w3
643,Shingeki no Kyojin,Shounen,Mr. Yeager,ISFJ,6w5
644,Shingeki no Kyojin,Shounen,Koslow,ESTJ,8w7
645,Shingeki no Kyojin,Shounen,Grice,INTP,5w6
646,Shingeki no Kyojin,Shounen,Elliot G. Stratmann,INTJ,3w4
647,Shingeki no Kyojin,Shounen,Carly Stratmann,ESTP,7w6
648,Shingeki no Kyojin,Shounen,Dennis Aiblinger,ISTP,6w7
649,Shingeki no Kyojin,Shounen,Roeg,ESTP,7w8
650,Shingeki no Kyojin,Shounen,Roy,ISTJ,6w5
651,Shingeki no Kyojin,Shounen,Hugo,ESFP,7w8
652,Shingeki no Kyojin,Shounen,Lisa Blouse,ISFJ,2w1
653,Shingeki no Kyojin,Shounen,Peaure,INTP,5w4
654,Shingeki no Kyojin,Shounen,Ralph,ESTP,9w8
655,Shingeki no Kyojin,Shounen,Keiji,ESTJ,1w9
656,Shingeki no Kyojin,Shounen,Hannah Diamant,ISFJ,2w1
657,Shingeki no Kyojin,Shounen,Roger,ESTP,8w7
658,Shingeki no Kyojin,Shounen,Karina Braun,ISTJ,1w2
659,Shingeki no Kyojin,Shounen,Mrs. Yeager,ESFJ,2w1
660,Shingeki no Kyojin,Shounen,Armored Titan (ability),ESTP,8w7
661,Shingeki no Kyojin,Shounen,Halil,ISFJ,6w7
662,Shingeki no Kyojin,Shounen,The Garrison Regiment (Personified),ISTP,9w8
663,Shingeki no Kyojin,Shounen,Ackerman Clan (Personified),ISTJ,6w5
664,Shingeki no Kyojin,Shounen,Fritz (Puppet king),ISTP,9w8
665,Shingeki no Kyojin,Shounen,Founding Titan,ENFJ,XwX
666,Hunter X Hunter,Shounen,Killua Zoldyck,INTP,6w5
667,Hunter X Hunter,Shounen,Chrollo Lucilfer,INFJ,5w4
668,Hunter X Hunter,Shounen,Kurapika,INTJ,1w9
669,Hunter X Hunter,Shounen,Hisoka Morow,ENTP,7w8
670,Hunter X Hunter,Shounen,Gon Freecss,ESFP,8w7
671,Hunter X Hunter,Shounen,Meruem,INTJ,8w9
672,Hunter X Hunter,Shounen,Shizuku Murasaki,INTP,9w8
673,Hunter X Hunter,Shounen,Illumi Zoldyck,ISTJ,9w8
674,Hunter X Hunter,Shounen,Neferpitou,ENTP,7w6
675,Hunter X Hunter,Shounen,Leorio Paradinight,ESFJ,3w2
676,Hunter X Hunter,Shounen,Shaiapouf,ENFJ,1w2
677,Hunter X Hunter,Shounen,Machi Komacine,ISTP,6w5
678,Hunter X Hunter,Shounen,Komugi,INFP,9w1
679,Hunter X Hunter,Shounen,Wing Fledgling,ISTJ,9w1
680,Hunter X Hunter,Shounen,Ging Freecss,ISTP,5w6
681,Hunter X Hunter,Shounen,Feitan Portor,ISTP,6w5
682,Hunter X Hunter,Shounen,Uvogin,ESTP,8w7
683,Hunter X Hunter,Shounen,Kite,ISTJ,6w5
684,Hunter X Hunter,Shounen,Morel Mackernasey,ESTP,8w9
685,Hunter X Hunter,Shounen,Biscuit Krueger “Bisky”,ENTJ,1w2
686,Hunter X Hunter,Shounen,Tonpa,ESTP,7w8
687,Hunter X Hunter,Shounen,Shalnark,ENTP,7w6
688,Hunter X Hunter,Shounen,Pakunoda,ISTJ,1w9
689,Hunter X Hunter,Shounen,Senritsu (Melody),INFJ,9w1
690,Hunter X Hunter,Shounen,Palm Siberia,INFP,4w3
691,Hunter X Hunter,Shounen,Alluka Zoldyck,INFP,7w6
692,Hunter X Hunter,Shounen,Isaac Netero,ESTP,7w8
693,Hunter X Hunter,Shounen,Tserriednich Hui Guo Rou,ENTP,5w4
694,Hunter X Hunter,Shounen,Silva Zoldyck,ISTP,8w9
695,Hunter X Hunter,Shounen,Zushi,ISFP,3w4
696,Hunter X Hunter,Shounen,Phinks Magcub,ESTP,8w7
697,Hunter X Hunter,Shounen,Pariston Hill,ENTP,7w8
698,Hunter X Hunter,Shounen,Menthuthuyoupi,ISTP,9w8
699,Hunter X Hunter,Shounen,Nobunaga Hazama,ISFP,9w8
700,Hunter X Hunter,Shounen,Gotoh,ISTJ,6w5
701,Hunter X Hunter,Shounen,Tsezguerra,ESTJ,1w2
702,Hunter X Hunter,Shounen,Milluki Zoldyck,ENTJ,6w5
703,Hunter X Hunter,Shounen,Knuckle Bine,ESFJ,6w7
704,Hunter X Hunter,Shounen,Kalluto Zoldyck,INTJ,5w6
705,Hunter X Hunter,Shounen,Neon Nostrade,ESFP,7w6
706,Hunter X Hunter,Shounen,Colt,ISTJ,1w9
707,Hunter X Hunter,Shounen,Gyro,INTJ,9w8
708,Hunter X Hunter,Shounen,Welfin / Zaikahal,INTJ,6w5
709,Hunter X Hunter,Shounen,Shoot McMahon,ISTJ,6w5
710,Hunter X Hunter,Shounen,Cheetu,ESFP,7w8
711,Hunter X Hunter,Shounen,Cheadle Yorkshire,ISTJ,1w2
712,Hunter X Hunter,Shounen,Hunter X Hunter Transmuter (Nen),INTP,5w4
713,Hunter X Hunter,Shounen,Kikyo Zoldyck,ESFJ,2w3
714,Hunter X Hunter,Shounen,Meleoron Jeiru,INTP,9w8
715,Hunter X Hunter,Shounen,Ikalgo,ISFJ,6w7
716,Hunter X Hunter,Shounen,Hunter X Hunter Conjurer (Nen),ISTJ,6w5
717,Hunter X Hunter,Shounen,Zeno Zoldyck,INTJ,5w4
718,Hunter X Hunter,Shounen,Knov,INTJ,6w5
719,Hunter X Hunter,Shounen,Canary,ISFJ,6w5
720,Hunter X Hunter,Shounen,Razor,ISTP,8w9
721,Hunter X Hunter,Shounen,Rammot,ESTP,8w7
722,Hunter X Hunter,Shounen,Menchi,ESTJ,7w8
723,Hunter X Hunter,Shounen,Nanika,INFP,4w3
724,Hunter X Hunter,Shounen,Johness the Dissector,ISTP,8w9
725,Hunter X Hunter,Shounen,Pokkle,ESFJ,1w2
726,Hunter X Hunter,Shounen,Abengane,INFJ,6w5
727,Hunter X Hunter,Shounen,Basho,ISFP,5w4
728,Hunter X Hunter,Shounen,Franklin,ISTJ,6w5
729,Hunter X Hunter,Shounen,Squala,ISFJ,6w7
730,Hunter X Hunter,Shounen,Koala,ISTP,8w9
731,Hunter X Hunter,Shounen,Oito Hui Guo Rou,ISFJ,6w5
732,Hunter X Hunter,Shounen,Gido,ESTJ,8w7
733,Hunter X Hunter,Shounen,Spinner Clow,INTP,5w4
734,Hunter X Hunter,Shounen,Hunter X Hunter Specialist (Nen),INFJ,5w4
735,Hunter X Hunter,Shounen,Kastro,ESTJ,3w4
736,Hunter X Hunter,Shounen,Genthru,ESTP,8w7
737,Hunter X Hunter,Shounen,Nicholas,ISTJ,3w4
738,Hunter X Hunter,Shounen,Baise,ISTP,9w8
739,Hunter X Hunter,Shounen,Bungee Gum,ENTP,7w8
740,Hunter X Hunter,Shounen,Ponzu,ISTJ,9w8
741,Hunter X Hunter,Shounen,Leroute,ENTP,7w8
742,Hunter X Hunter,Shounen,Pike,ESFJ,2w3
743,Hunter X Hunter,Shounen,Chimera Ant Queen,ESFJ,2w1
744,Hunter X Hunter,Shounen,Beans,ISFJ,6w5
745,Hunter X Hunter,Shounen,Crazy Slots,ENTP,7w6
746,Hunter X Hunter,Shounen,Peggy,ISTJ,5w6
747,Hunter X Hunter,Shounen,Hanzo,ESTP,7w8
748,Hunter X Hunter,Shounen,Dwun,ENTP,7w6
749,Hunter X Hunter,Shounen,Mito Freecss,ISFJ,9w1
750,Hunter X Hunter,Shounen,Sedokan,INTP,9w8
751,Hunter X Hunter,Shounen,Kortopi,INTP,9w1
752,Hunter X Hunter,Shounen,Kurt,ESFJ,9w1
753,Hunter X Hunter,Shounen,200th Floor Receptionist,ENFP,7w6
754,Hunter X Hunter,Shounen,Pyon,ESFP,7w8
755,Hunter X Hunter,Shounen,Satotz,INTJ,6w5
756,Hunter X Hunter,Shounen,Light Nostrade,ISTJ,3w2
757,Hunter X Hunter,Shounen,Bonolenov Ndongo,ISFP,9w1
758,Hunter X Hunter,Shounen,Reina,ISFJ,9w1
759,Hunter X Hunter,Shounen,List,ESFJ,6w7
760,Hunter X Hunter,Shounen,Lippo,ENTP,7w8
761,Hunter X Hunter,Shounen,Izunavi,ISTP,9w8
762,Hunter X Hunter,Shounen,Majitani,ESFP,6w7
763,Hunter X Hunter,Shounen,Dalzollene,ESTJ,6w5
764,Hunter X Hunter,Shounen,Yunju,ESTJ,7w8
